Municipiul Chisinau
Raionul Hincesti, Firladeni 
Raionul Hincesti, Frasin  
Raionul Hincesti, Fundul Galbenei 
Raionul Hincesti, Hincesti  
Raionul Hincesti, Horjesti  
Raionul Hincesti, Horodca 
Raionul Hincesti, Ivanovca  
Raionul Hincesti, Lapusna 
Raionul Hincesti, Leuseni 
Raionul Hincesti, Loganesti 
Raionul Hincesti, Marchet 
Raionul Hincesti, Mereseni  
Raionul Hincesti, Mingir  
Raionul Hincesti, Miresti 
Raionul Hincesti, Negrea  
Raionul Hincesti, Nemteni 
Raionul Hincesti, Obileni 
Raionul Hincesti, Onesti  
Raionul Hincesti, Pascani 
Raionul Hincesti, Pereni  
Raionul Hincesti, Pervomaiscoe  
Raionul Hincesti, Poganesti 
Raionul Hincesti, Rusca 
Raionul Hincesti, Sarata-Galbena  
Raionul Hincesti, Sarata-Mereseni 
Raionul Hincesti, Sarateni  
Raionul Hincesti, Secareni  
Raionul Hincesti, Secarenii Noi 
Raionul Hincesti, Semionovca  
Raionul Hincesti, Sofia 
Raionul Hincesti, Stolniceni  
Raionul Hincesti, Strimbeni 
Raionul Hincesti, Sipoteni  
Raionul Hincesti, [[, |]] 
Raionul Hincesti, Talaiesti 
Raionul Hincesti, Valea Florii  
Raionul Hincesti, Voinescu  

Raionul Ialoveni
Raionul Ialoveni, Alexandrovca  
Raionul Ialoveni, Bardar  
Raionul Ialoveni, Baltati 
Raionul Ialoveni, Budai 
Raionul Ialoveni, Carbuna 
Raionul Ialoveni, Cigirleni 
Raionul Ialoveni, Costesti  
Raionul Ialoveni, Danceni 
Raionul Ialoveni, Gangura 
Raionul Ialoveni, Gaureni 
Raionul Ialoveni, Hansca  
Raionul Ialoveni, Horesti 
Raionul Ialoveni, Homuteanovca  
Raionul Ialoveni, Horodca 
Raionul Ialoveni, Ialoveni  
Raionul Ialoveni, Malcoci 
Raionul Ialoveni, Milestii Mici 
Raionul Ialoveni, Milestii Noi  
Raionul Ialoveni, Misovca 
Raionul Ialoveni, Molesti 
Raionul Ialoveni, Nimoreni  
Raionul Ialoveni, Piatra Alba 
Raionul Ialoveni, Pojareni  
Raionul Ialoveni, Puhoi 
Raionul Ialoveni, Razeni  
Raionul Ialoveni, Rusestii Noi  
Raionul Ialoveni, Rusestii Vechi  
Raionul Ialoveni, Sociteni  
Raionul Ialoveni, Suruceni  
Raionul Ialoveni, Tipala  
Raionul Ialoveni, Ulmu  
Raionul Ialoveni, Varatic 
Raionul Ialoveni, Vasieni 
Raionul Ialoveni, Zimbreni  

Raionul Leova
Raionul Leova, Baius 
Raionul Leova, Bestemac  
Raionul Leova, Borogani  
Raionul Leova, Cazangic  
Raionul Leova, Ceadir  
Raionul Leova, Cimpul Drept  
Raionul Leova, Cizlar  
Raionul Leova, Cneazevca 
Raionul Leova, Cociulia Noua 
Raionul Leova, Colibabovca 
Raionul Leova, Covurlui  
Raionul Leova, Cupcui  
Raionul Leova, Cuporani  
Raionul Leova, Filipeni  
Raionul Leova, Frumusica 
Raionul Leova, Hanasenii Noi 
Raionul Leova, Hirtop  
Raionul Leova, Iargara 
Raionul Leova, Leova 
Raionul Leova, Meseni  
Raionul Leova, Nicolaevca  
Raionul Leova, Orac  
Raionul Leova, Pitesti 
Raionul Leova, Romanovca 
Raionul Leova, Sarata Noua 
Raionul Leova, Sarata-Razesi 
Raionul Leova, Sarateni  
Raionul Leova, Saratica Noua 
Raionul Leova, Saratica Veche  
Raionul Leova, Seliste 
Raionul Leova, Sirma 
Raionul Leova, Tigheci 
Raionul Leova, Tochile-Raducani  
Raionul Leova, Tomai 
Raionul Leova, Tomaiul Nou 
Raionul Leova, Troian  
Raionul Leova, Troita  
Raionul Leova, Victoria  
Raionul Leova, Vozneseni 

Raionul Nisporeni
Raionul Nisporeni, Bacseni 
Raionul Nisporeni, Balanesti 
Raionul Nisporeni, Balauresti  
Raionul Nisporeni, Barboieni 
Raionul Nisporeni, Bolduresti  
Raionul Nisporeni, Boltun  
Raionul Nisporeni, Bratuleni 
Raionul Nisporeni, Bursuc  
Raionul Nisporeni, Calimanesti 
Raionul Nisporeni, Chilisoaia  
Raionul Nisporeni, Cioresti  
Raionul Nisporeni, Ciutesti  
Raionul Nisporeni, Cirnesti  
Raionul Nisporeni, Cristesti 
Raionul Nisporeni, Drojdieni 
Raionul Nisporeni, Gaureni 
Raionul Nisporeni, Grozesti  
Raionul Nisporeni, Helesteni 
Raionul Nisporeni, Isaicani  
Raionul Nisporeni, Iurceni 
Raionul Nisporeni, Luminita  
Raionul Nisporeni, Marinici  
Raionul Nisporeni, Milesti 
Raionul Nisporeni, Mirzoaia  
Raionul Nisporeni, Nisporeni 
Raionul Nisporeni, Odaia 
Raionul Nisporeni, Odobesti  
Raionul Nisporeni, Paruceni  
Raionul Nisporeni, Seliste 
Raionul Nisporeni, Selisteni 
Raionul Nisporeni, Soltanesti  
Raionul Nisporeni, Sendreni  
Raionul Nisporeni, Siscani 
Raionul Nisporeni, Valea Nirnovei  
Raionul Nisporeni, Valea-Trestieni 
Raionul Nisporeni, Varzaresti  
Raionul Nisporeni, Vinatori  
Raionul Nisporeni, Vulcanesti  
Raionul Nisporeni, Zberoaia  

Raionul Ocnita
Raionul Ocnita, Berezovca 
Raionul Ocnita, Birladeni 
Raionul Ocnita, Birnova 
Raionul Ocnita, Calarasovca 
Raionul Ocnita, Clocusna  
Raionul Ocnita, Codreni 
Raionul Ocnita, Corestauti  
Raionul Ocnita, Dingeni 
Raionul Ocnita, Frunza, Moldova 
Raionul Ocnita, Girbova 
Raionul Ocnita, Grinauti (Dingeni)  
Raionul Ocnita, Grinauti (Mihalaseni) 
Raionul Ocnita, Grinauti-Moldova  
Raionul Ocnita, Grinauti-Raia 
Raionul Ocnita, Hadarauti 
Raionul Ocnita, Lencauti  
Raionul Ocnita, Lipnic  
Raionul Ocnita, Maiovca 
Raionul Ocnita, Mereseuca 
Raionul Ocnita, Mihalaseni  
Raionul Ocnita, Naslavcea 
Raionul Ocnita, Ocnita  
Raionul Ocnita, Ocnita  
Raionul Ocnita, Otaci 
Raionul Ocnita, Paladea 
Raionul Ocnita, Paustova  
Raionul Ocnita, Rediul Mare 
Raionul Ocnita, Rujnita 
Raionul Ocnita, Sauca 
Raionul Ocnita, Stalinesti  
Raionul Ocnita, Unguri  
Raionul Ocnita, Valcinet  
Raionul Ocnita, Verejeni  

Raionul Orhei
Raionul Orhei, Andreevca 
Raionul Orhei, Berezlogi 
Raionul Orhei, Biesti  
Raionul Orhei, Bolohan 
Raionul Orhei, Branesti  
Raionul Orhei, Braviceni 
Raionul Orhei, Breanova  
Raionul Orhei, Budai 
Raionul Orhei, Bulaiesti 
Raionul Orhei, Butuceni  
Raionul Orhei, Camencea  
Raionul Orhei, Chiperceni  
Raionul Orhei, Cihoreni  
Raionul Orhei, Ciocilteni  
Raionul Orhei, Cismea  
Raionul Orhei, Clisova 
Raionul Orhei, Clisova Noua  
Raionul Orhei, Crihana 
Raionul Orhei, Cucuruzeni  
Raionul Orhei, Cucuruzenii de Sus  
Raionul Orhei, Curchi  
Raionul Orhei, Discova 
Raionul Orhei, Donici  
Raionul Orhei, Fedoreuca 
Raionul Orhei, Furceni 
Raionul Orhei, Ghetlova  
Raionul Orhei, Hijdieni  
Raionul Orhei, Hulboaca  
Raionul Orhei, Inculet 
Raionul Orhei, Isacova 
Raionul Orhei, Ivancea 
Raionul Orhei, Izvoare 
Raionul Orhei, Jeloboc 
Raionul Orhei, Jora de Jos 
Raionul Orhei, Jora de Mijloc  
Raionul Orhei, Jora de Sus 
Raionul Orhei, Jeloboc 
Raionul Orhei, Lopatna 
Raionul Orhei, Lucaseuca 
Raionul Orhei, Mana  
Raionul Orhei, Malaiesti 
Raionul Orhei, Mitoc 
Raionul Orhei, Mirzaci 
Raionul Orhei, Mirzesti  
Raionul Orhei, Morovaia  
Raionul Orhei, Morozeni  
Raionul Orhei, Neculaieuca 
Raionul Orhei, Noroceni  
Raionul Orhei, Ocnita-Razesi 
Raionul Orhei, Ocnita-Tarani 
Raionul Orhei, Orhei 
Raionul Orhei, Pelivan 
Raionul Orhei, Peresecina  
Raionul Orhei, Piatra  
Raionul Orhei, Pocsesti  
Raionul Orhei, Podgoreni 
Raionul Orhei, Pohorniceni 
Raionul Orhei, Pohrebeni 
Raionul Orhei, Putintei  
Raionul Orhei, Samananca 
Raionul Orhei, Seliste 
Raionul Orhei, Sirota  
Raionul Orhei, Slobozia-Hodorogea  
Raionul Orhei, Step-Soci 
Raionul Orhei, Susleni 
Raionul Orhei, Sercani 
Raionul Orhei, Tabara  
Raionul Orhei, Teleseu 
Raionul Orhei, Tirzieni  
Raionul Orhei, Trebujeni 
Raionul Orhei, Vatici  
Raionul Orhei, Viprova 
Raionul Orhei, Viscauti  
Raionul Orhei, Vorotet 
Raionul Orhei, Zahoreni  
Raionul Orhei, Zorile  

Raionul Rezina
Raionul Rezina, Bosernita 
Raionul Rezina, Buciusca  
Raionul Rezina, Busauca 
Raionul Rezina, Ciniseuti 
Raionul Rezina, Ciorna  
Raionul Rezina, Cogilniceni 
Raionul Rezina, Cuizauca  
Raionul Rezina, Echimauti 
Raionul Rezina, Ghiduleni 
Raionul Rezina, Gordinesti  
Raionul Rezina, Horodiste 
Raionul Rezina, Ignatei 
Raionul Rezina, Lalova  
Raionul Rezina, Lipceni 
Raionul Rezina, Mateuti 
Raionul Rezina, Meseni  
Raionul Rezina, Mincenii de Jos 
Raionul Rezina, Mincenii de Sus 
Raionul Rezina, Nistreni  
Raionul Rezina, Otac  
Raionul Rezina, Papauti 
Raionul Rezina, Peciste 
Raionul Rezina, Pereni  
Raionul Rezina, Piscaresti  
Raionul Rezina, Pripiceni-Curchi  
Raionul Rezina, Pripiceni-Razesi  
Raionul Rezina, Rezina  
Raionul Rezina, Roscani 
Raionul Rezina, Roscanii de Jos 
Raionul Rezina, Roscanii de Sus 
Raionul Rezina, Saharna 
Raionul Rezina, Saharna Noua  
Raionul Rezina, Sircova 
Raionul Rezina, Slobozia-Horodiste  
Raionul Rezina, Solonceni 
Raionul Rezina, Stohnaia  
Raionul Rezina, Tarasova  
Raionul Rezina, Trifesti  
Raionul Rezina, Tahnauti  
Raionul Rezina, Tareuca 
Raionul Rezina, Tipova  

Raionul Riscani
Raionul Riscani, Alexandresti  
Raionul Riscani, Alunis  
Raionul Riscani, Armanca 
Raionul Riscani, Avrameni  
Raionul Riscani, Balanu Nou  
Raionul Riscani, Borosenii Noi 
Raionul Riscani, Braniste  
Raionul Riscani, Bulhac  
Raionul Riscani, Ceparia 
Raionul Riscani, Ciobanovca  
Raionul Riscani, Corlateni 
Raionul Riscani, Costesti, Moldova 
Raionul Riscani, Cucuietii Noi 
Raionul Riscani, Cucuietii Vechi 
Raionul Riscani, Damascani 
Raionul Riscani, Druta 
Raionul Riscani, Dumeni  
Raionul Riscani, Duruitoarea 
Raionul Riscani, Duruitoarea Noua  
Raionul Riscani, Galaseni  
Raionul Riscani, Grinauti  
Raionul Riscani, Hiliuti 
Raionul Riscani, Horodiste 
Raionul Riscani, Ivanesti  
Raionul Riscani, Luparia 
Raionul Riscani, Malinovscoe 
Raionul Riscani, Malaiesti 
Raionul Riscani, Mihaileni 
Raionul Riscani, Mihailenii Noi  
Raionul Riscani, Moseni  
Raionul Riscani, Nihoreni  
Raionul Riscani, Pascauti  
Raionul Riscani, Petruseni 
Raionul Riscani, Pirjota 
Raionul Riscani, Pociumbauti 
Raionul Riscani, Pociumbeni  
Raionul Riscani, Proscureni  
Raionul Riscani, Racaria 
Raionul Riscani, Ramazan 
Raionul Riscani, Recea 
Raionul Riscani, Reteni  
Raionul Riscani, Reteni-Vasileuti  
Raionul Riscani, Riscani 
Raionul Riscani, Singureni 
Raionul Riscani, Slobozia-Recea  
Raionul Riscani, Sturzeni  
Raionul Riscani, Sverdiac  
Raionul Riscani, Saptebani 
Raionul Riscani, Stiubeieni  
Raionul Riscani, Sumna 
Raionul Riscani, Usurei  
Raionul Riscani, Vasileuti 
Raionul Riscani, Varatic 
Raionul Riscani, Zaicani 

Raionul Singerei
Raionul Singerei, Alexandreni 
Raionul Singerei, Alexeuca  
Raionul Singerei, Antonovca 
Raionul Singerei, Balasesti 
Raionul Singerei, Bilicenii Noi 
Raionul Singerei, Bilicenii Vechi 
Raionul Singerei, Biruinta  
Raionul Singerei, Bobletici 
Raionul Singerei, Bocancea-Schit  
Raionul Singerei, Brejeni 
Raionul Singerei, Bursuceni 
Raionul Singerei, Chirileni 
Raionul Singerei, Chiscareni  
Raionul Singerei, Ciuciuieni  
Raionul Singerei, Cliscauti 
Raionul Singerei, Coada Iazului 
Raionul Singerei, Copaceni  
Raionul Singerei, Coscodeni 
Raionul Singerei, Cotiujenii Mici 
Raionul Singerei, Cotovca 
Raionul Singerei, Cozesti 
Raionul Singerei, Cubolta 
Raionul Singerei, Dobrogea Noua 
Raionul Singerei, Dobrogea Veche  
Raionul Singerei, Draganesti  
Raionul Singerei, Dumbravita  
Raionul Singerei, Evghenievca 
Raionul Singerei, Flaminzeni  
Raionul Singerei, Gavrilovca  
Raionul Singerei, Grigorauca  
Raionul Singerei, Grigoresti  
Raionul Singerei, Gura-Oituz  
Raionul Singerei, Heciul Nou  
Raionul Singerei, Heciul Vechi  
Raionul Singerei, Iezarenii Noi 
Raionul Singerei, Iezarenii Vechi 
Raionul Singerei, Izvoare 
Raionul Singerei, Lipovanca 
Raionul Singerei, Marasesti 
Raionul Singerei, Marinesti 
Raionul Singerei, Mihailovca  
Raionul Singerei, Mindrestii Noi  
Raionul Singerei, Nicolaevca  
Raionul Singerei, Octeabriscoe  
Raionul Singerei, Palaria 
Raionul Singerei, Pepeni  
Raionul Singerei, Pepenii Noi 
Raionul Singerei, Petrovca  
Raionul Singerei, Petropavlovca 
Raionul Singerei, Prepelita 
Raionul Singerei, Radoaia 
Raionul Singerei, Razalai 
Raionul Singerei, Romanovca 
Raionul Singerei, Sacarovca 
Raionul Singerei, Singerei  
Raionul Singerei, Singereii Noi 
Raionul Singerei, Slobozia-Chiscareni 
Raionul Singerei, Slobozia-Magura 
Raionul Singerei, Sloveanca 
Raionul Singerei, Sestaci 
Raionul Singerei, Taura Noua  
Raionul Singerei, Taura Veche 
Raionul Singerei, Trifanesti  
Raionul Singerei, Tambula 
Raionul Singerei, Tiplesti  
Raionul Singerei, Tipletesti  
Raionul Singerei, Valea lui Vlad  
Raionul Singerei, Valea Norocului 
Raionul Singerei, Vladimireuca  
Raionul Singerei, Vranesti  

Raionul Soldanesti
Raionul Soldanesti, Alcedar 
Raionul Soldanesti, Chipesca  
Raionul Soldanesti, Climautii de Jos  
Raionul Soldanesti, Cobilea 
Raionul Soldanesti, Cobilea (statie c.f.) 
Raionul Soldanesti, Cot 
Raionul Soldanesti, Cotiujenii Mari 
Raionul Soldanesti, Curatura  
Raionul Soldanesti, Cuselauca 
Raionul Soldanesti, Cusmirca  
Raionul Soldanesti, Dobrusa 
Raionul Soldanesti, Fuzauca 
Raionul Soldanesti, Gauzeni 
Raionul Soldanesti, Glinjeni  
Raionul Soldanesti, Lelina  
Raionul Soldanesti, Mihuleni  
Raionul Soldanesti, Odaia 
Raionul Soldanesti, Oliscani  
Raionul Soldanesti, Parcani 
Raionul Soldanesti, Pohoarna  
Raionul Soldanesti, Poiana  
Raionul Soldanesti, Raspopeni 
Raionul Soldanesti, Recesti 
Raionul Soldanesti, Rogojeni  
Raionul Soldanesti, Rogojeni (statie c.f.)  
Raionul Soldanesti, Salcia  
Raionul Soldanesti, Samascani 
Raionul Soldanesti, Socola  
Raionul Soldanesti, Sestaci 
Raionul Soldanesti, Sestaci 
Raionul Soldanesti, Sipca 
Raionul Soldanesti, Soldanesti  
Raionul Soldanesti, Vadul-Rascov  
Raionul Soldanesti, Zahorna 

Raionul Soroca
Raionul Soroca, Alexandru cel Bun 
Raionul Soroca, Balinti 
Raionul Soroca, Balintii Noi  
Raionul Soroca, Badiceni  
Raionul Soroca, Baxani  
Raionul Soroca, Bulboci 
Raionul Soroca, Bulbocii Noi  
Raionul Soroca, Cainarii Vechi  
Raionul Soroca, Cerlina 
Raionul Soroca, Cosauti 
Raionul Soroca, Cremenciug  
Raionul Soroca, Curesnita 
Raionul Soroca, Curesnita Noua  
Raionul Soroca, Darcauti  
Raionul Soroca, Darcautii Noi 
Raionul Soroca, Decebal 
Raionul Soroca, Dubna 
Raionul Soroca, Dumbraveni  
Raionul Soroca, Egoreni 
Raionul Soroca, Floriceni 
Raionul Soroca, Grigorauca  
Raionul Soroca, Holosnita 
Raionul Soroca, Hristici  
Raionul Soroca, Iarova  
Raionul Soroca, Iorjnita  
Raionul Soroca, Inundeni  
Raionul Soroca, Livezi  
Raionul Soroca, Lugovoe 
Raionul Soroca, Malcauti  
Raionul Soroca, Nimereuca 
Raionul Soroca, Niorcani  
Raionul Soroca, Oclanda 
Raionul Soroca, Ocolina 
Raionul Soroca, Parcani 
Raionul Soroca, Pirlita 
Raionul Soroca, Racovat 
Raionul Soroca, Redi-Ceresnovat 
Raionul Soroca, Regina Maria  
Raionul Soroca, Rublenita 
Raionul Soroca, Rublenita Noua  
Raionul Soroca, Ruslanovca  
Raionul Soroca, Rudi  
Raionul Soroca, Schineni  
Raionul Soroca, Schinenii Noi 
Raionul Soroca, Slobozia-Cremene  
Raionul Soroca, Slobozia Noua 
Raionul Soroca, Slobozia-Varancau 
Raionul Soroca, Sobari  
Raionul Soroca, Solonet 
Raionul Soroca, Soroca  
Raionul Soroca, Stoicani  
Raionul Soroca, Septelici 
Raionul Soroca, Solcani 
Raionul Soroca, Tatarauca Veche 
Raionul Soroca, Tolocanesti 
Raionul Soroca, Trifauti  
Raionul Soroca, Tepilova  
Raionul Soroca, Valea 
Raionul Soroca, Vantina 
Raionul Soroca, Vantina Mica  
Raionul Soroca, Vasilcau  
Raionul Soroca, Varancau  
Raionul Soroca, Vadeni  
Raionul Soroca, Visoca  
Raionul Soroca, Voloave 
Raionul Soroca, Volovita  
Raionul Soroca, Zastinca  

Raionul Stefan Voda
Raionul Stefan Voda, Alava 
Raionul Stefan Voda, Antonesti 
Raionul Stefan Voda, Brezoaia  
Raionul Stefan Voda, Carahasani  
Raionul Stefan Voda, Caplani 
Raionul Stefan Voda, Cioburciu 
Raionul Stefan Voda, Copceac 
Raionul Stefan Voda, Crocmaz 
Raionul Stefan Voda, Ermoclia  
Raionul Stefan Voda, Festelita 
Raionul Stefan Voda, Lazo  
Raionul Stefan Voda, Marianca de Jos 
Raionul Stefan Voda, Olanesti  
Raionul Stefan Voda, Palanca 
Raionul Stefan Voda, Popeasca  
Raionul Stefan Voda, Purcari 
Raionul Stefan Voda, Rascaieti 
Raionul Stefan Voda, Rascaietii Noi  
Raionul Stefan Voda, Semionovca  
Raionul Stefan Voda, Slobozia  
Raionul Stefan Voda, Stefan Voda 
Raionul Stefan Voda, Stefanesti  
Raionul Stefan Voda, Talmaza 
Raionul Stefan Voda, Tudora  
Raionul Stefan Voda, Viisoara  
Raionul Stefan Voda, Volintiri 

Raionul Straseni
Raionul Straseni, Bucovat 
Raionul Straseni, Capriana  
Raionul Straseni, Chirianca 
Raionul Straseni, Ciobanca  
Raionul Straseni, Codreanca 
Raionul Straseni, Cojusna 
Raionul Straseni, Dolna 
Raionul Straseni, Draguseni 
Raionul Straseni, Fagureni  
Raionul Straseni, Galesti 
Raionul Straseni, Galestii Noi  
Raionul Straseni, Ghelauza  
Raionul Straseni, Gornoe  
Raionul Straseni, Greblesti 
Raionul Straseni, Huzun 
Raionul Straseni, Lozova  
Raionul Straseni, Lupa-Recea  
Raionul Straseni, Martinesti  
Raionul Straseni, Micauti 
Raionul Straseni, Micleuseni  
Raionul Straseni, Negresti  
Raionul Straseni, Onesti  
Raionul Straseni, Panasesti 
Raionul Straseni, Rassvet 
Raionul Straseni, Radeni  
Raionul Straseni, Romanesti 
Raionul Straseni, Recea 
Raionul Straseni, Roscani 
Raionul Straseni, Saca  
Raionul Straseni, Scoreni 
Raionul Straseni, Sireti  
Raionul Straseni, Stejareni 
Raionul Straseni, Straseni  
Raionul Straseni, Tataresti 
Raionul Straseni, Tiganesti 
Raionul Straseni, Voinova 
Raionul Straseni, Vorniceni 
Raionul Straseni, Zamciogi  
Raionul Straseni, Zubresti  

Raionul Taraclia
Raionul Taraclia, Albota de Jos 
Raionul Taraclia, Albota de Sus 
Raionul Taraclia, Aluatu  
Raionul Taraclia, Balabanu  
Raionul Taraclia, Budai 
Raionul Taraclia, Cairaclia 
Raionul Taraclia, Cealic  
Raionul Taraclia, Ciumai  
Raionul Taraclia, Chirilovca  
Raionul Taraclia, Corten  
Raionul Taraclia, Cortenul Nou  
Raionul Taraclia, Dermengi  
Raionul Taraclia, Hagichioi 
Raionul Taraclia, Hirtop  
Raionul Taraclia, Mirnoe  
Raionul Taraclia, Musaitu 
Raionul Taraclia, Novosiolovca  
Raionul Taraclia, Orehovca  
Raionul Taraclia, Rosita  
Raionul Taraclia, Salcia  
Raionul Taraclia, Samurza 
Raionul Taraclia, Sofievca  
Raionul Taraclia, Taraclia  
Raionul Taraclia, Tvardita  
Raionul Taraclia, Valea Perjei  
Raionul Taraclia, Vinogradovca  

Raionul Telenesti
Raionul Telenesti, Banesti 
Raionul Telenesti, Banestii Noi  
Raionul Telenesti, Bogzesti  
Raionul Telenesti, Bondareuca  
Raionul Telenesti, Brinzenii Noi 
Raionul Telenesti, Brinzenii Vechi 
Raionul Telenesti, Budai 
Raionul Telenesti, Cazanesti 
Raionul Telenesti, Chersac 
Raionul Telenesti, Chistelnita 
Raionul Telenesti, Chitcanii Noi 
Raionul Telenesti, Chitcanii Vechi 
Raionul Telenesti, Ciofu 
Raionul Telenesti, Ciulucani 
Raionul Telenesti, Cisla 
Raionul Telenesti, Codru 
Raionul Telenesti, Codrul Nou  
Raionul Telenesti, Coropceni 
Raionul Telenesti, Crasnaseni  
Raionul Telenesti, Cucioaia  
Raionul Telenesti, Cucioaia Noua 
Raionul Telenesti, Dobrusa 
Raionul Telenesti, Flutura 
Raionul Telenesti, Ghermanesti 
Raionul Telenesti, Ghiliceni 
Raionul Telenesti, Hiriseni  
Raionul Telenesti, Hirtop  
Raionul Telenesti, Inesti  
Raionul Telenesti, Leuseni 
Raionul Telenesti, Mihalasa  
Raionul Telenesti, Mihalasa Noua 
Raionul Telenesti, Mindra  
Raionul Telenesti, Mindresti 
Raionul Telenesti, Negureni  
Raionul Telenesti, Nucareni  
Raionul Telenesti, Ordasei 
Raionul Telenesti, Pistruieni  
Raionul Telenesti, Pistruienii Noi 
Raionul Telenesti, Ratus 
Raionul Telenesti, Saratenii Noi 
Raionul Telenesti, Saratenii Vechi 
Raionul Telenesti, Scorteni  
Raionul Telenesti, Suhuluceni  
Raionul Telenesti, Telenesti 
Raionul Telenesti, Tirsitei  
Raionul Telenesti, Tintareni 
Raionul Telenesti, Vadul-Leca  
Raionul Telenesti, Vadul-Leca Nou  
Raionul Telenesti, Vasieni 
Raionul Telenesti, Verejeni  
Raionul Telenesti, Zahareuca 
Raionul Telenesti, Zaicani 
Raionul Telenesti, Zaicanii Noi  
Raionul Telenesti, Zgardesti 

Raionul Ungheni
Raionul Ungheni, Agronomovca 
Raionul Ungheni, Alexeevca 
Raionul Ungheni, Blindesti 
Raionul Ungheni, Boghenii Noi  
Raionul Ungheni, Boghenii Vechi  
Raionul Ungheni, Buciumeni 
Raionul Ungheni, Bulhac  
Raionul Ungheni, Bumbata 
Raionul Ungheni, Busila  
Raionul Ungheni, Buzduganii de Jos 
Raionul Ungheni, Buzduganii de Sus 
Raionul Ungheni, Cetireni  
Raionul Ungheni, Chirileni 
Raionul Ungheni, Cioropcani  
Raionul Ungheni, Condratesti 
Raionul Ungheni, Cornesti  
Raionul Ungheni, Cornesti  
Raionul Ungheni, Cornova 
Raionul Ungheni, Costuleni 
Raionul Ungheni, Coseni  
Raionul Ungheni, Curtoaia  
Raionul Ungheni, Drujba  
Raionul Ungheni, Elizavetovca  
Raionul Ungheni, Floreni 
Raionul Ungheni, Floresti  
Raionul Ungheni, Floritoaia Noua 
Raionul Ungheni, Floritoaia Veche  
Raionul Ungheni, Frasinesti  
Raionul Ungheni, Gherman 
Raionul Ungheni, Graseni 
Raionul Ungheni, Grozasca  
Raionul Ungheni, Hircesti  
Raionul Ungheni, Hristoforovca 
Raionul Ungheni, Izvoreni  
Raionul Ungheni, Leordoaia 
Raionul Ungheni, Lidovca 
Raionul Ungheni, Macaresti 
Raionul Ungheni, Magurele  
Raionul Ungheni, Manoilesti  
Raionul Ungheni, Medeleni  
Raionul Ungheni, Mircesti  
Raionul Ungheni, Minzatesti  
Raionul Ungheni, Morenii Noi 
Raionul Ungheni, Morenii Vechi 
Raionul Ungheni, Napadeni  
Raionul Ungheni, Negurenii Noi 
Raionul Ungheni, Negurenii Vechi 
Raionul Ungheni, Novaia Nicolaevca 
Raionul Ungheni, Petresti  
Raionul Ungheni, Pirlita 
Raionul Ungheni, Poiana  
Raionul Ungheni, Pojarna 
Raionul Ungheni, Radenii Vechi 
Raionul Ungheni, Rezina  
Raionul Ungheni, Romanovca 
Raionul Ungheni, Sculeni 
Raionul Ungheni, Saghieni  
Raionul Ungheni, Semeni  
Raionul Ungheni, Sinesti 
Raionul Ungheni, Stolniceni  
Raionul Ungheni, Sicovat 
Raionul Ungheni, Tescureni 
Raionul Ungheni, Todiresti 
Raionul Ungheni, Tighira 
Raionul Ungheni, Untesti 
Raionul Ungheni, Valea Mare  
Raionul Ungheni, Veverita  
Raionul Ungheni, Vulpesti  
Raionul Ungheni, Zagarancea  
Raionul Ungheni, Zazulenii Noi 
Raionul Ungheni, Zazulenii Vechi 
